Glottocode,Language,Feature,Original_value,Curated_value,Type,Comment
muru1266,BATCH,GB409_23,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
muru1266,BATCH,GB409_24,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nalc1240,BATCH,GB409_1,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nalc1240,BATCH,GB409_2,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nalc1240,BATCH,GB409_3,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nalc1240,BATCH,GB409_4,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nalc1240,BATCH,GB409_5,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nalc1240,BATCH,GB409_6,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nalc1240,BATCH,GB409_7,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nalc1240,BATCH,GB409_8,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nalc1240,BATCH,GB409_9,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nalc1240,BATCH,GB409_10,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
nalc1240,BATCH,GB409_11,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
nalc1240,BATCH,GB409_12,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
nalc1240,BATCH,GB409_13,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
nalc1240,BATCH,GB409_14,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nalc1240,BATCH,GB409_15,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
nalc1240,BATCH,GB409_16,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nalc1240,BATCH,GB409_17,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nalc1240,BATCH,GB409_18,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nalc1240,BATCH,GB409_19,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
nalc1240,BATCH,GB409_20,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nalc1240,BATCH,GB409_21,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
nalc1240,BATCH,GB409_22,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nalc1240,BATCH,GB409_23,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nalc1240,BATCH,GB409_24,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
namb1293,BATCH,GB409_1,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
namb1293,BATCH,GB409_2,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
namb1293,BATCH,GB409_3,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
namb1293,BATCH,GB409_4,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
namb1293,BATCH,GB409_5,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
namb1293,BATCH,GB409_6,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
namb1293,BATCH,GB409_7,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
namb1293,BATCH,GB409_8,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
namb1293,BATCH,GB409_9,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
namb1293,BATCH,GB409_10,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
namb1293,BATCH,GB409_11,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
namb1293,BATCH,GB409_12,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
namb1293,BATCH,GB409_13,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
namb1293,BATCH,GB409_14,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
namb1293,BATCH,GB409_15,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
namb1293,BATCH,GB409_16,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
namb1293,BATCH,GB409_17,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
namb1293,BATCH,GB409_18,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
namb1293,BATCH,GB409_19,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
namb1293,BATCH,GB409_20,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
namb1293,BATCH,GB409_21,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
namb1293,BATCH,GB409_22,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
namb1293,BATCH,GB409_23,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
namb1293,BATCH,GB409_24,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
naru1238,BATCH,GB409_1,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
naru1238,BATCH,GB409_2,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
naru1238,BATCH,GB409_3,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
naru1238,BATCH,GB409_4,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
naru1238,BATCH,GB409_5,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
naru1238,BATCH,GB409_6,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
naru1238,BATCH,GB409_7,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
naru1238,BATCH,GB409_8,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
naru1238,BATCH,GB409_9,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
naru1238,BATCH,GB409_10,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
naru1238,BATCH,GB409_11,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
naru1238,BATCH,GB409_12,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
naru1238,BATCH,GB409_13,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
naru1238,BATCH,GB409_14,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
naru1238,BATCH,GB409_15,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
naru1238,BATCH,GB409_16,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
naru1238,BATCH,GB409_17,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
naru1238,BATCH,GB409_18,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
naru1238,BATCH,GB409_19,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
naru1238,BATCH,GB409_20,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
naru1238,BATCH,GB409_21,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
naru1238,BATCH,GB409_22,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
naru1238,BATCH,GB409_23,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
naru1238,BATCH,GB409_24,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
natc1249,BATCH,GB409_1,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
natc1249,BATCH,GB409_2,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
natc1249,BATCH,GB409_3,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
natc1249,BATCH,GB409_4,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
natc1249,BATCH,GB409_5,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
natc1249,BATCH,GB409_6,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
natc1249,BATCH,GB409_7,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
natc1249,BATCH,GB409_8,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
natc1249,BATCH,GB409_9,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
natc1249,BATCH,GB409_10,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
natc1249,BATCH,GB409_11,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
natc1249,BATCH,GB409_12,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
natc1249,BATCH,GB409_13,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
natc1249,BATCH,GB409_14,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
natc1249,BATCH,GB409_15,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
natc1249,BATCH,GB409_16,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
natc1249,BATCH,GB409_17,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
natc1249,BATCH,GB409_18,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
natc1249,BATCH,GB409_19,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
natc1249,BATCH,GB409_20,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
natc1249,BATCH,GB409_21,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
natc1249,BATCH,GB409_22,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
natc1249,BATCH,GB409_23,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
natc1249,BATCH,GB409_24,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nhan1238,BATCH,GB409_1,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nhan1238,BATCH,GB409_2,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nhan1238,BATCH,GB409_3,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nhan1238,BATCH,GB409_4,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nhan1238,BATCH,GB409_5,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nhan1238,BATCH,GB409_6,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nhan1238,BATCH,GB409_7,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nhan1238,BATCH,GB409_8,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nhan1238,BATCH,GB409_9,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nhan1238,BATCH,GB409_10,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nhan1238,BATCH,GB409_11,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nhan1238,BATCH,GB409_12,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nhan1238,BATCH,GB409_13,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nhan1238,BATCH,GB409_14,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nhan1238,BATCH,GB409_15,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
nhan1238,BATCH,GB409_16,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nhan1238,BATCH,GB409_17,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
nhan1238,BATCH,GB409_18,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nhan1238,BATCH,GB409_19,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nhan1238,BATCH,GB409_20,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nhan1238,BATCH,GB409_21,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
nhan1238,BATCH,GB409_22,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
nhan1238,BATCH,GB409_23,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nhan1238,BATCH,GB409_24,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nina1238,BATCH,GB409_1,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nina1238,BATCH,GB409_2,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nina1238,BATCH,GB409_3,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nina1238,BATCH,GB409_4,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nina1238,BATCH,GB409_5,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nina1238,BATCH,GB409_6,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nina1238,BATCH,GB409_7,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nina1238,BATCH,GB409_8,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nina1238,BATCH,GB409_9,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nina1238,BATCH,GB409_10,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nina1238,BATCH,GB409_11,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nina1238,BATCH,GB409_12,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nina1238,BATCH,GB409_13,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nina1238,BATCH,GB409_14,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
nina1238,BATCH,GB409_15,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
nina1238,BATCH,GB409_16,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nina1238,BATCH,GB409_17,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nina1238,BATCH,GB409_18,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nina1238,BATCH,GB409_19,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nina1238,BATCH,GB409_20,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nina1238,BATCH,GB409_21,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nina1238,BATCH,GB409_22,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nina1238,BATCH,GB409_23,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nina1238,BATCH,GB409_24,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
ning1281,BATCH,GB409_1,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
ning1281,BATCH,GB409_2,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
ning1281,BATCH,GB409_3,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
ning1281,BATCH,GB409_4,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
ning1281,BATCH,GB409_5,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
ning1281,BATCH,GB409_6,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
ning1281,BATCH,GB409_7,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
ning1281,BATCH,GB409_8,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
ning1281,BATCH,GB409_9,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
ning1281,BATCH,GB409_10,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
ning1281,BATCH,GB409_11,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
ning1281,BATCH,GB409_12,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
ning1281,BATCH,GB409_13,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
ning1281,BATCH,GB409_14,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
ning1281,BATCH,GB409_15,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
ning1281,BATCH,GB409_16,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
ning1281,BATCH,GB409_17,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
ning1281,BATCH,GB409_18,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
ning1281,BATCH,GB409_19,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
ning1281,BATCH,GB409_20,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
ning1281,BATCH,GB409_21,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
ning1281,BATCH,GB409_22,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
ning1281,BATCH,GB409_23,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
ning1281,BATCH,GB409_24,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
niue1239,BATCH,GB409_1,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
niue1239,BATCH,GB409_2,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
niue1239,BATCH,GB409_3,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
niue1239,BATCH,GB409_4,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
niue1239,BATCH,GB409_5,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
niue1239,BATCH,GB409_6,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
niue1239,BATCH,GB409_7,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
niue1239,BATCH,GB409_8,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
niue1239,BATCH,GB409_9,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
niue1239,BATCH,GB409_10,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
niue1239,BATCH,GB409_11,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
niue1239,BATCH,GB409_12,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
niue1239,BATCH,GB409_13,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
niue1239,BATCH,GB409_14,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
niue1239,BATCH,GB409_15,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
niue1239,BATCH,GB409_16,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
niue1239,BATCH,GB409_17,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
niue1239,BATCH,GB409_18,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
niue1239,BATCH,GB409_19,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
niue1239,BATCH,GB409_20,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
niue1239,BATCH,GB409_21,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
niue1239,BATCH,GB409_22,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
niue1239,BATCH,GB409_23,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
niue1239,BATCH,GB409_24,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
noct1238,BATCH,GB409_1,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
noct1238,BATCH,GB409_2,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
noct1238,BATCH,GB409_3,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
noct1238,BATCH,GB409_4,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
noct1238,BATCH,GB409_5,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
noct1238,BATCH,GB409_6,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
noct1238,BATCH,GB409_7,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
noct1238,BATCH,GB409_8,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
noct1238,BATCH,GB409_9,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
noct1238,BATCH,GB409_10,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
noct1238,BATCH,GB409_11,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
noct1238,BATCH,GB409_12,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
noct1238,BATCH,GB409_13,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
noct1238,BATCH,GB409_14,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
noct1238,BATCH,GB409_15,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
noct1238,BATCH,GB409_16,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
noct1238,BATCH,GB409_17,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
noct1238,BATCH,GB409_18,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
noct1238,BATCH,GB409_19,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
noct1238,BATCH,GB409_20,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
noct1238,BATCH,GB409_21,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
noct1238,BATCH,GB409_22,?,,MISSING_VALUE,'Value not resolved ("?"). Researcher must determine correct coding from the grammar source.'
noct1238,BATCH,GB409_23,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
noct1238,BATCH,GB409_24,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2745,BATCH,GB409_1,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2745,BATCH,GB409_2,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2745,BATCH,GB409_3,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2745,BATCH,GB409_4,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2745,BATCH,GB409_5,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2745,BATCH,GB409_6,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2745,BATCH,GB409_7,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2745,BATCH,GB409_8,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2745,BATCH,GB409_9,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2745,BATCH,GB409_10,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2745,BATCH,GB409_11,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2745,BATCH,GB409_12,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2745,BATCH,GB409_13,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2745,BATCH,GB409_14,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2745,BATCH,GB409_15,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2745,BATCH,GB409_16,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2745,BATCH,GB409_17,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2745,BATCH,GB409_18,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2745,BATCH,GB409_19,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2745,BATCH,GB409_20,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2745,BATCH,GB409_21,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2745,BATCH,GB409_22,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2745,BATCH,GB409_23,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2745,BATCH,GB409_24,0,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2885,BATCH,GB409_1,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2885,BATCH,GB409_2,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2885,BATCH,GB409_3,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2885,BATCH,GB409_4,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
nort2885,BATCH,GB409_5,1,,MISSING_SOURCE,'No source reference provided. Recommend citing the grammar for this feature.'
